model_name,model_slug,task_slug,category,score,eval_date
DeepSeek V3.2,deepseek-v3.2,voting-protocol-proc-learning,proc-learning,0.81,2026-04-16T09:04:22.672852Z
DeepSeek V3.2,deepseek-v3.2,lights-out-variant-proc-learning,proc-learning,0.0,2026-04-16T10:01:43.001388Z
DeepSeek V3.2,deepseek-v3.2,dralven-tone-sandhi-lang-learning,lang-learning,0.2,2026-04-16T09:09:51.412885Z
DeepSeek V3.2,deepseek-v3.2,strevoklan-neg-lang-learning,lang-learning,0.0,2026-04-16T08:56:57.343628Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,spurious-hue-true-edge-assoc-learning,assoc-learning,0.0,2026-04-09T11:11:01.796042Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,inhibitory-summation-assoc-learning,assoc-learning,0.25,2026-04-09T11:16:38.274859Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,latent-cross-binding-assoc-learning,assoc-learning,0.5,2026-04-04T10:27:10.978101Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,latent-set-binding-assoc-learning,assoc-learning,0.428571,2026-04-04T11:59:33.959765Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,latent-set-variant-assoc-learning,assoc-learning,0.833333,2026-04-04T11:59:40.315958Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,learned-irrelevance-assoc-learning,assoc-learning,0.75,2026-04-04T11:05:58.907237Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,10001,unknown,0.5,2026-04-15T14:05:33.972871Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,counterfactual-sequence-rewrite-assoc-learning,assoc-learning,0.571429,2026-04-05T00:22:37.757421Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,10002,unknown,0.625,2026-04-04T17:24:31.760853Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,xor-attribute-binding-assoc-learning,assoc-learning,0.666667,2026-04-04T18:54:42.294419Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,blocking-effect-assoc-learning,assoc-learning,0.625,2026-04-04T19:50:40.613987Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,temporal-pairing-tnr-assoc-learning,assoc-learning,1.0,2026-04-04T20:09:47.896305Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,second-order-extinction-assoc-learning,assoc-learning,0.8,2026-04-04T21:17:30.197096Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,retrospective-revaluation-assoc-learning,assoc-learning,0.428571,2026-04-04T21:36:30.493988Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,occasion-setting-assoc-learning,assoc-learning,0.857143,2026-04-04T22:46:47.262003Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,temporal-pairing-kmp-assoc-learning,assoc-learning,0.333333,2026-04-15T14:23:37.562552Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,overexpectation-assoc-learning,assoc-learning,0.25,2026-04-04T22:54:47.628757Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,sensory-preconditioning-assoc-learning,assoc-learning,0.125,2026-04-04T23:12:06.842858Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,digit-cipher-concept-learning,concept-learning,0.0,2026-04-10T14:37:43.911058Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,disjunctive-noise-concept-learning,concept-learning,0.4,2026-04-09T16:32:42.922015Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,dual-recurrence-concept-learning,concept-learning,0.3,2026-04-09T17:56:09.608317Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,encoded-triple-concept-learning,concept-learning,0.2,2026-04-09T16:55:48.130522Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,nested-logic-concept-learning,concept-learning,0.2,2026-04-10T00:31:10.678757Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,positional-encode-concept-learning,concept-learning,0.2,2026-04-10T00:36:25.686363Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,layered-transform-concept-learning,concept-learning,0.0,2026-04-12T00:33:45.28515Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,consonant-clusters-concept-learning,concept-learning,0.0,2026-04-12T01:16:52.445062Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,modular-subsequence-concept-learning,concept-learning,0.1,2026-04-12T01:18:44.258668Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,semantic-override-concept-learning,concept-learning,0.75,2026-04-12T01:21:59.815484Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,positional-mapping-concept-learning,concept-learning,0.4,2026-04-10T12:45:33.732532Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,relational-pairs-concept-learning,concept-learning,0.42,2026-04-10T12:50:24.579601Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,state-machine-concept-learning,concept-learning,0.3,2026-04-10T12:46:45.142745Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,triple-parity-concept-learning,concept-learning,0.2,2026-04-10T13:40:03.922654Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,vowel-rotation-concept-learning,concept-learning,0.0,2026-04-10T15:25:31.073605Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,violation-counter-concept-learning,concept-learning,0.0,2026-04-10T13:38:56.286956Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,interleave-reverse-concept-learning,concept-learning,0.0,2026-04-10T14:49:27.499939Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,grid-transform-concept-learning,concept-learning,0.0,2026-04-10T14:53:21.94446Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,agglutinative-morphology-obs-learning,obs-learning,0.25,2026-04-16T00:49:41.538606Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,affine-transform-chain-obs-learning,obs-learning,0.0,2026-04-12T11:37:24.179554Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,arithmetic-entropy-coding-obs-learning,obs-learning,0.0,2026-04-12T01:25:49.772005Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,lfu-cache-eviction-obs-learning,obs-learning,0.25,2026-04-12T10:58:39.402967Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,auction-mechanism-second-price-obs-learning,obs-learning,0.5,2026-04-12T02:03:02.083875Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,codon-table-translation-obs-learning,obs-learning,0.0,2026-04-15T23:27:31.59915Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,flow-network-capacity-obs-learning,obs-learning,0.75,2026-04-12T11:33:21.813395Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,feistel-cipher-round-obs-learning,obs-learning,0.0,2026-04-15T23:30:35.092353Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,hidden-matrix-fill-obs-learning,obs-learning,0.0,2026-04-15T23:53:02.420034Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,hidden-damping-physics-obs-learning,obs-learning,0.25,2026-04-15T23:33:08.234739Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,singleton-gate-local-max-obs-learning,obs-learning,0.25,2026-04-12T10:48:21.384414Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,linear-feedback-shift-register-obs-learning,obs-learning,0.0,2026-04-16T00:12:36.136591Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,lattice-meet-join-obs-learning,obs-learning,0.0,2026-04-15T23:34:28.69426Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,phonological-alternation-harmony-obs-learning,obs-learning,0.75,2026-04-12T01:55:18.774012Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,hidden-token-filter-obs-learning,obs-learning,0.25,2026-04-12T01:58:03.20943Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,sigil-naming-obs-learning,obs-learning,0.25,2026-04-15T23:35:56.047477Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,pushdown-automaton-inference-obs-learning,obs-learning,0.5,2026-04-12T01:59:07.836067Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,mealy-machine-output-obs-learning,obs-learning,0.0,2026-04-12T10:43:29.343773Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,pipeline-hazard-stall-counting-obs-learning,obs-learning,0.5,2026-04-16T00:14:54.993207Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,hidden-attribute-rule-obs-learning,obs-learning,0.625,2026-04-12T10:09:18.041892Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,shapley-values-cooperative-game-obs-learning,obs-learning,0.0,2026-04-15T23:58:46.981955Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,ring-operations-hidden-carry-obs-learning,obs-learning,0.0,2026-04-16T00:16:28.739572Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,hidden-modal-logic-kripke-obs-learning,obs-learning,0.375,2026-04-15T22:15:22.997764Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,syntax-tree-rewrite-obs-learning,obs-learning,0.5,2026-04-12T01:03:48.089914Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,regex-intersection-membership-obs-learning,obs-learning,1.0,2026-04-12T01:03:14.600465Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,hidden-modal-logic-kripke2-obs-learning,obs-learning,0.5,2026-04-12T11:07:26.789554Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,hidden-priority-order-obs-learning,obs-learning,0.0,2026-04-16T00:43:26.806064Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,titration-curve-diprotic-obs-learning,obs-learning,0.2,2026-04-15T23:39:59.471623Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,finite-state-transducer-obs-learning,obs-learning,0.25,2026-04-12T00:36:49.668608Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,two-counter-machine-obs-learning,obs-learning,0.166667,2026-04-15T23:41:09.868554Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,dimval-metathesis-lang-learning,lang-learning,0.1,2026-04-12T23:00:44.554818Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,drelkovak-harmony-lang-learning,lang-learning,0.21,2026-04-12T22:58:02.957973Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,drelvak-reduplication-lang-learning,lang-learning,0.3,2026-04-13T00:11:10.433589Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,grelkan-suppletion-lang-learning,lang-learning,0.36,2026-04-13T00:02:33.358779Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,drafnelt-switch-reference-lang-learning,lang-learning,0.7,2026-04-12T22:58:11.576734Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,kelstran-tone-lang-learning,lang-learning,0.2,2026-04-13T00:15:07.729518Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,prentova-allomorphy-wugtest-lang-learning,lang-learning,0.4,2026-04-12T23:51:40.732967Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,skelth-allomorph-lang-learning,lang-learning,0.4,2026-04-12T23:48:58.628692Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,gwelthar-mirative-evidential-tone-lang-learning,lang-learning,0.492308,2026-04-12T23:45:34.593058Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,norkvash-scalar-lang-learning,lang-learning,0.46,2026-04-12T23:42:24.249174Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,sklonveth-root-pattern-lang-learning,lang-learning,0.3,2026-04-12T23:39:48.536004Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,skovar-deletion-lang-learning,lang-learning,0.275,2026-04-12T23:37:07.682207Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,strelkov-ergative-lang-learning,lang-learning,0.6,2026-04-13T00:15:14.174261Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,telvari-evidentiality-lang-learning,lang-learning,0.563636,2026-04-12T23:36:03.768844Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,vrendel-templatic-lang-learning,lang-learning,0.381818,2026-04-12T23:42:37.111916Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,wukal-tones-lang-learning,lang-learning,0.340909,2026-04-12T23:20:57.057001Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,vrelthan-rule-interaction-lang-learning,lang-learning,0.4,2026-04-12T23:18:08.700222Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,threlkav-scope-ergativity-lang-learning,lang-learning,0.781818,2026-04-12T23:16:54.874416Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,trenval-bleeding-lang-learning,lang-learning,0.584615,2026-04-12T23:13:58.465991Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,trevkovan-gradation-lang-learning,lang-learning,0.3,2026-04-12T23:08:51.33983Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,arithmetic-next-rf-learning,rf-learning,0.1286,2026-04-13T02:50:24.629279Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,affine-cipher-word-rf-learning,rf-learning,0.04,2026-04-13T02:51:49.560477Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,battleship-1d-rf-learning,rf-learning,0.9404,2026-04-13T03:07:48.156142Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,battleship-two-ships-rf-learning,rf-learning,0.9719,2026-04-13T03:04:35.297946Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,chebyshev-point-rf-learning,rf-learning,0.1857,2026-04-13T16:03:36.535659Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,coin-balance-rf-learning,rf-learning,1.0,2026-04-13T03:13:34.79203Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,bitstring-hamming-rf-learning,rf-learning,0.1429,2026-04-13T03:18:37.23721Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,collatz-length-rf-learning,rf-learning,0.8364,2026-04-13T03:28:32.448525Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,crt-unique-rf-learning,rf-learning,0.2,2026-04-13T03:33:32.927487Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,base7-decode-rf-learning,rf-learning,1.0,2026-04-13T03:53:33.606507Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,cubic-eval-rf-learning,rf-learning,0.9795,2026-04-13T03:58:31.796939Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,digitwise-l1-rf-learning,rf-learning,0.1289,2026-04-13T04:03:35.056299Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,divisor-count-rf-learning,rf-learning,0.7898,2026-04-13T04:13:33.987156Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,fib-like-next-rf-learning,rf-learning,1.0,2026-04-13T04:28:31.99009Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,graph-shortest-path-rf-learning,rf-learning,0.8,2026-04-13T04:33:31.536807Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,gray-hamming-rf-learning,rf-learning,0.15,2026-04-13T04:38:36.627427Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,hanoi-two-rf-learning,rf-learning,0.2,2026-04-15T12:58:46.636973Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,manhattan-point-rf-learning,rf-learning,1.0,2026-04-15T22:07:27.64745Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,mastermind-aggregate-rf-learning,rf-learning,0.08,2026-04-15T12:58:15.036893Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,perm-footrule-rf-learning,rf-learning,0.0,2026-04-13T22:22:10.649075Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,recurrence-second-order-rf-learning,rf-learning,0.2,2026-04-13T22:27:05.466724Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,quadratic-root-rf-learning,rf-learning,1.0,2026-04-13T22:32:12.863973Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,product-hotcold-rf-learning,rf-learning,1.0,2026-04-13T22:37:12.842398Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,rule90-step-rf-learning,rf-learning,0.8875,2026-04-13T22:42:12.908248Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,shift-cipher-rf-learning,rf-learning,0.2,2026-04-16T01:42:43.80954Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,sudoku-2x2-rf-learning,rf-learning,1.0,2026-04-13T22:53:14.995008Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,sum-product-xy-rf-learning,rf-learning,0.9333,2026-04-13T23:03:15.452523Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,verbal-bandit-rf-learning,rf-learning,0.8845,2026-04-13T23:08:14.582407Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,wordle-micro-rf-learning,rf-learning,0.1667,2026-04-13T23:13:16.384275Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,xor-subset-hamming-rf-learning,rf-learning,0.14,2026-04-13T23:13:14.664417Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,adaptive-sort-rule-proc-learning,proc-learning,0.3901,2026-04-13T15:47:43.602887Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,dialect-morphology-proc-learning,proc-learning,0.6419,2026-04-13T16:07:47.584307Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,nim-variant-proc-learning,proc-learning,0.0,2026-04-16T02:15:43.609517Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,opponent-strategy-proc-learning,proc-learning,0.5833,2026-04-16T01:45:42.372903Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,packet-filter-proc-learning,proc-learning,0.2369,2026-04-16T01:45:45.033778Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,sql-reverse-engineering-proc-learning,proc-learning,0.3967,2026-04-16T01:45:24.580275Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,state-machine-password-proc-learning,proc-learning,0.6065,2026-04-16T01:45:19.787819Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,10000,unknown,0.5,2026-04-15T15:07:01.973611Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,serial-chain-reconstruction-assoc-learning,assoc-learning,0.1,2026-04-15T15:36:08.400352Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,pelvan-agreement-lang-learning,lang-learning,0.127273,2026-04-16T04:15:17.719057Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,kophar-quantity-lang-learning,lang-learning,0.4,2026-04-16T04:12:29.005006Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,mixed-radix-number-lang-learning,lang-learning,0.2375,2026-04-16T04:25:33.276469Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,skolvren-polysynthetic-lang-learning,lang-learning,0.0,2026-04-16T06:54:16.642488Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,grammar-induction-proc-learning,proc-learning,0.0,2026-04-16T08:58:28.637283Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,boolean-circuit-proc-learning,proc-learning,0.26,2026-04-16T08:54:27.725963Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,voting-protocol-proc-learning,proc-learning,0.21,2026-04-16T09:04:27.596356Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,lights-out-variant-proc-learning,proc-learning,0.552,2026-04-16T10:01:40.194784Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,dralven-tone-sandhi-lang-learning,lang-learning,0.225,2026-04-16T09:09:50.87832Z
Claude Haiku 4.5,claude-haiku-4-5-20251001,strevoklan-neg-lang-learning,lang-learning,0.1,2026-04-16T08:56:58.892348Z
GPT-5.4 mini,gpt-5.4-mini-2026-03-17,spurious-hue-true-edge-assoc-learning,assoc-learning,0.0,2026-04-09T11:14:48.774487Z
GPT-5.4 mini,gpt-5.4-mini-2026-03-17,inhibitory-summation-assoc-learning,assoc-learning,0.375,2026-04-09T11:16:40.148986Z
GPT-5.4 mini,gpt-5.4-mini-2026-03-17,latent-cross-binding-assoc-learning,assoc-learning,0.333333,2026-04-04T10:27:11.184911Z
GPT-5.4 mini,gpt-5.4-mini-2026-03-17,latent-set-binding-assoc-learning,assoc-learning,0.428571,2026-04-04T11:59:32.841548Z
GPT-5.4 mini,gpt-5.4-mini-2026-03-17,latent-set-variant-assoc-learning,assoc-learning,1.0,2026-04-04T11:59:38.219995Z
GPT-5.4 mini,gpt-5.4-mini-2026-03-17,learned-irrelevance-assoc-learning,assoc-learning,0.5,2026-04-04T11:05:58.407067Z
GPT-5.4 mini,gpt-5.4-mini-2026-03-17,10001,unknown,0.375,2026-04-05T00:21:13.805277Z
GPT-5.4 mini,gpt-5.4-mini-2026-03-17,counterfactual-sequence-rewrite-assoc-learning,assoc-learning,0.142857,2026-04-05T00:22:36.636593Z
GPT-5.4 mini,gpt-5.4-mini-2026-03-17,10002,unknown,0.625,2026-04-04T17:24:27.292646Z
GPT-5.4 mini,gpt-5.4-mini-2026-03-17,xor-attribute-binding-assoc-learning,assoc-learning,0.166667,2026-04-04T18:54:38.560764Z
GPT-5.4 mini,gpt-5.4-mini-2026-03-17,blocking-effect-assoc-learning,assoc-learning,0.75,2026-04-04T19:50:48.324465Z
GPT-5.4 mini,gpt-5.4-mini-2026-03-17,temporal-pairing-tnr-assoc-learning,assoc-learning,1.0,2026-04-04T20:10:39.084193Z
GPT-5.4 mini,gpt-5.4-mini-2026-03-17,second-order-extinction-assoc-learning,assoc-learning,0.8,2026-04-04T21:17:04.049711Z
GPT-5.4 mini,gpt-5.4-mini-2026-03-17,retrospective-revaluation-assoc-learning,assoc-learning,0.428571,2026-04-04T21:36:28.763321Z
GPT-5.4 mini,gpt-5.4-mini-2026-03-17,occasion-setting-assoc-learning,assoc-learning,0.928571,2026-04-04T22:46:22.425402Z
GPT-5.4 mini,gpt-5.4-mini-2026-03-17,temporal-pairing-kmp-assoc-learning,assoc-learning,0.333333,2026-04-15T14:06:52.848128Z
GPT-5.4 mini,gpt-5.4-mini-2026-03-17,overexpectation-assoc-learning,assoc-learning,0.5,2026-04-04T22:54:41.138834Z
GPT-5.4 mini,gpt-5.4-mini-2026-03-17,sensory-preconditioning-assoc-learning,assoc-learning,0.125,2026-04-04T23:14:53.392628Z
GPT-5.4 mini,gpt-5.4-mini-2026-03-17,digit-cipher-concept-learning,concept-learning,0.0,2026-04-10T14:37:55.54618Z
GPT-5.4 mini,gpt-5.4-mini-2026-03-17,disjunctive-noise-concept-learning,concept-learning,0.525,2026-04-09T16:32:42.330634Z
GPT-5.4 mini,gpt-5.4-mini-2026-03-17,dual-recurrence-concept-learning,concept-learning,0.22,2026-04-10T15:24:52.832348Z
GPT-5.4 mini,gpt-5.4-mini-2026-03-17,encoded-triple-concept-learning,concept-learning,0.5,2026-04-09T16:55:44.723655Z
GPT-5.4 mini,gpt-5.4-mini-2026-03-17,nested-logic-concept-learning,concept-learning,0.5,2026-04-10T00:31:07.048161Z
GPT-5.4 mini,gpt-5.4-mini-2026-03-17,positional-encode-concept-learning,concept-learning,0.0,2026-04-10T13:54:15.573148Z
GPT-5.4 mini,gpt-5.4-mini-2026-03-17,layered-transform-concept-learning,concept-learning,0.0,2026-04-12T00:33:47.883087Z
GPT-5.4 mini,gpt-5.4-mini-2026-03-17,consonant-clusters-concept-learning,concept-learning,0.0,2026-04-12T01:16:47.940159Z
GPT-5.4 mini,gpt-5.4-mini-2026-03-17,modular-subsequence-concept-learning,concept-learning,0.0,2026-04-12T00:59:33.302976Z
GPT-5.4 mini,gpt-5.4-mini-2026-03-17,semantic-override-concept-learning,concept-learning,0.2,2026-04-15T14:08:09.638241Z
GPT-5.4 mini,gpt-5.4-mini-2026-03-17,positional-mapping-concept-learning,concept-learning,0.25,2026-04-10T12:45:27.97089Z
GPT-5.4 mini,gpt-5.4-mini-2026-03-17,relational-pairs-concept-learning,concept-learning,0.66,2026-04-10T12:45:55.503441Z
GPT-5.4 mini,gpt-5.4-mini-2026-03-17,state-machine-concept-learning,concept-learning,0.445455,2026-04-10T12:46:47.80145Z
GPT-5.4 mini,gpt-5.4-mini-2026-03-17,triple-parity-concept-learning,concept-learning,0.32,2026-04-10T12:48:54.059683Z
GPT-5.4 mini,gpt-5.4-mini-2026-03-17,vowel-rotation-concept-learning,concept-learning,0.0,2026-04-10T15:25:27.113948Z
GPT-5.4 mini,gpt-5.4-mini-2026-03-17,violation-counter-concept-learning,concept-learning,0.41,2026-04-10T13:36:46.797783Z
GPT-5.4 mini,gpt-5.4-mini-2026-03-17,interleave-reverse-concept-learning,concept-learning,0.0,2026-04-10T14:49:26.832412Z
